date,close,open,high,low,volume,pct_change
2015年6月2日,"5,161.87","5,091.27","5,162.56","5,047.08",412.97K,1.69%
2015年6月1日,"5,076.18","4,862.76","5,079.32","4,835.77",417.50K,4.86%
2015年5月29日,"4,840.83","4,839.53","4,924.30","4,665.52",427.88K,0.14%
2015年5月28日,"4,834.01","5,174.10","5,213.18","4,831.33",571.83K,-6.71%
2015年5月27日,"5,181.43","5,216.17","5,226.84","5,126.86",470.80K,-0.34%
2015年5月26日,"5,198.92","5,140.80","5,199.30","5,063.15",487.95K,1.95%
2015年5月25日,"5,099.49","4,949.11","5,099.84","4,949.11",465.74K,2.99%
2015年5月22日,"4,951.34","4,895.93","4,951.99","4,870.60",455.85K,2.28%
2015年5月21日,"4,840.98","4,768.69","4,841.61","4,746.03",305.06K,1.81%
2015年5月20日,"4,754.92","4,751.57","4,843.10","4,745.21",363.18K,0.50%
2015年5月19日,"4,731.22","4,577.64","4,740.01","4,577.64",314.79K,3.41%
2015年5月18日,"4,575.14","4,582.06","4,623.38","4,565.06",269.18K,-0.92%
2015年5月15日,"4,617.47","4,690.76","4,690.76","4,592.05",328.43K,-1.77%
2015年5月14日,"4,700.78","4,717.95","4,735.28","4,670.17",337.73K,-0.37%
2015年5月13日,"4,718.44","4,746.71","4,758.00","4,678.85",370.73K,-0.61%
2015年5月12日,"4,747.42","4,692.12","4,748.00","4,660.02",377.05K,1.21%
2015年5月11日,"4,690.53","4,582.09","4,690.95","4,535.15",373.84K,2.90%
2015年5月8日,"4,558.40","4,515.55","4,559.06","4,445.59",302.41K,1.98%
2015年5月7日,"4,470.09","4,520.82","4,546.34","4,467.46",297.76K,-1.83%
2015年5月6日,"4,553.33","4,626.23","4,700.91","4,511.76",376.07K,-0.95%
2015年5月5日,"4,596.84","4,785.19","4,785.19","4,572.98",460.42K,-3.99%
2015年5月4日,"4,787.74","4,757.64","4,795.91","4,699.40",377.84K,0.80%
2015年4月30日,"4,749.89","4,788.41","4,818.73","4,749.48",399.73K,-0.51%
2015年4月29日,"4,774.33","4,722.90","4,797.93","4,695.79",395.06K,0.68%
2015年4月28日,"4,741.86","4,811.32","4,839.08","4,703.57",608.64K,-1.37%
2015年4月27日,"4,807.59","4,753.87","4,810.48","4,735.31",513.08K,2.23%
2015年4月24日,"4,702.64","4,682.63","4,730.43","4,618.32",480.15K,-0.81%
2015年4月23日,"4,740.89","4,764.48","4,782.04","4,693.97",497.43K,0.02%
2015年4月22日,"4,739.81","4,637.06","4,740.93","4,632.59",516.21K,2.61%
2015年4月21日,"4,619.16","4,520.46","4,620.06","4,504.56",490.32K,2.15%
2015年4月20日,"4,521.92","4,615.03","4,671.17","4,492.60",686.44K,-1.61%
2015年4月17日,"4,596.14","4,578.68","4,630.27","4,553.90",552.80K,1.83%
2015年4月16日,"4,513.55","4,355.49","4,513.77","4,335.63",422.60K,3.04%
2015年4月15日,"4,380.51","4,439.31","4,476.00","4,379.61",472.15K,-1.30%
2015年4月14日,"4,438.18","4,432.13","4,474.35","4,385.91",434.43K,0.39%
2015年4月13日,"4,421.07","4,394.05","4,432.02","4,361.59",434.15K,1.76%
2015年4月10日,"4,344.42","4,249.38","4,351.69","4,231.20",348.19K,1.93%
2015年4月9日,"4,262.14","4,316.96","4,332.17","4,212.61",439.70K,-0.78%
2015年4月8日,"4,295.80","4,277.45","4,304.78","4,204.83",458.68K,0.84%
2015年4月7日,"4,260.04","4,213.89","4,260.47","4,197.02",415.36K,2.15%
2015年4月3日,"4,170.54","4,104.67","4,170.56","4,092.38",321.30K,1.11%
2015年4月2日,"4,124.78","4,149.95","4,156.84","4,068.65",339.07K,0.02%
2015年4月1日,"4,123.90","4,057.50","4,139.50","4,046.94",329.51K,1.79%
2015年3月31日,"4,051.20","4,138.89","4,166.02","4,037.77",436.07K,-0.90%
2015年3月30日,"4,088.18","3,999.02","4,101.65","3,999.02",428.30K,2.93%
2015年3月27日,"3,971.70","3,957.54","3,993.03","3,932.87",298.76K,0.55%
2015年3月26日,"3,950.00","3,921.74","3,992.00","3,892.88",346.76K,0.24%
2015年3月25日,"3,940.41","3,961.58","3,980.72","3,913.99",379.97K,-0.82%
2015年3月24日,"3,973.05","3,980.07","3,989.86","3,883.78",468.58K,0.02%
2015年3月23日,"3,972.06","3,923.08","3,972.30","3,922.21",391.12K,2.04%
2015年3月20日,"3,892.57","3,852.49","3,916.86","3,832.42",401.82K,1.38%
2015年3月19日,"3,839.74","3,851.25","3,859.13","3,809.71",391.55K,-0.16%
2015年3月18日,"3,846.05","3,769.09","3,846.05","3,763.85",415.19K,2.37%
2015年3月17日,"3,757.12","3,733.96","3,762.57","3,716.81",371.63K,1.39%
2015年3月16日,"3,705.67","3,641.77","3,705.74","3,621.12",275.44K,2.43%
2015年3月13日,"3,617.66","3,604.67","3,641.39","3,594.74",246.87K,0.69%
2015年3月12日,"3,592.84","3,557.69","3,603.34","3,536.53",265.67K,1.93%
2015年3月11日,"3,524.65","3,524.57","3,568.92","3,512.22",188.95K,0.11%
2015年3月10日,"3,520.61","3,523.64","3,551.20","3,511.99",194.27K,-0.48%
2015年3月9日,"3,537.75","3,449.70","3,546.70","3,417.49",233.94K,1.70%
2015年3月6日,"3,478.52","3,501.18","3,516.24","3,472.39",181.52K,-0.51%
2015年3月5日,"3,496.34","3,513.25","3,517.08","3,467.68",217.51K,-0.98%
2015年3月4日,"3,530.82","3,514.67","3,540.91","3,497.17",199.66K,0.65%
2015年3月3日,"3,507.90","3,579.32","3,579.32","3,504.20",261.87K,-2.59%
2015年3月2日,"3,601.26","3,603.45","3,608.69","3,566.53",248.18K,0.80%
2015年2月27日,"3,572.84","3,565.23","3,594.81","3,560.45",222.79K,0.18%
2015年2月26日,"3,566.30","3,473.71","3,569.33","3,456.87",229.33K,2.52%
2015年2月25日,"3,478.73","3,529.55","3,529.55","3,463.95",165.54K,-1.24%
2015年2月17日,"3,522.32","3,511.54","3,536.82","3,511.09",165.33K,0.65%
2015年2月16日,"3,499.48","3,473.29","3,504.47","3,466.61",165.64K,0.85%
2015年2月13日,"3,469.83","3,458.83","3,509.51","3,452.08",201.09K,0.78%
2015年2月12日,"3,442.87","3,435.36","3,453.58","3,405.63",156.08K,0.25%
2015年2月11日,"3,434.12","3,415.98","3,445.66","3,412.14",144.61K,0.80%
2015年2月10日,"3,406.94","3,345.08","3,407.18","3,339.55",159.31K,1.82%
2015年2月9日,"3,345.92","3,305.73","3,376.53","3,298.60",172.35K,1.01%
2015年2月6日,"3,312.42","3,352.33","3,374.05","3,285.93",192.66K,-1.62%
2015年2月5日,"3,366.95","3,487.95","3,487.95","3,366.86",250.43K,-1.02%
2015年2月4日,"3,401.77","3,446.14","3,476.82","3,399.57",191.30K,-1.04%
2015年2月3日,"3,437.45","3,388.60","3,441.71","3,360.72",192.85K,2.49%
2015年2月2日,"3,353.96","3,360.19","3,407.26","3,347.09",195.18K,-2.34%
2015年1月30日,"3,434.39","3,496.89","3,514.22","3,431.94",196.48K,-1.36%
2015年1月29日,"3,481.80","3,474.91","3,505.58","3,453.90",211.62K,-1.23%
2015年1月28日,"3,525.32","3,547.24","3,583.31","3,512.39",216.22K,-1.39%
2015年1月27日,"3,574.93","3,614.04","3,616.26","3,510.02",287.67K,-0.92%
2015年1月26日,"3,607.99","3,580.12","3,611.62","3,559.38",239.77K,1.02%
2015年1月23日,"3,571.73","3,582.09","3,627.81","3,548.63",280.17K,0.12%
2015年1月22日,"3,567.61","3,551.05","3,576.76","3,520.05",268.85K,0.53%
2015年1月21日,"3,548.89","3,420.49","3,557.79","3,409.43",337.93K,4.50%
2015年1月20日,"3,396.22","3,336.79","3,419.20","3,325.68",297.84K,1.22%
2015年1月19日,"3,355.16","3,414.01","3,497.25","3,330.98",329.51K,-7.70%
2015年1月16日,"3,635.15","3,616.25","3,662.16","3,601.26",282.68K,0.86%
2015年1月15日,"3,604.12","3,501.72","3,604.12","3,482.27",237.81K,2.90%
2015年1月14日,"3,502.42","3,522.91","3,547.24","3,471.56",196.01K,-0.33%
2015年1月13日,"3,514.04","3,506.45","3,550.16","3,494.77",187.15K,0.01%
2015年1月12日,"3,513.58","3,531.51","3,560.53","3,461.32",266.57K,-0.93%
2015年1月9日,"3,546.72","3,547.57","3,689.75","3,536.39",349.98K,-0.35%
2015年1月8日,"3,559.26","3,650.07","3,659.95","3,552.10",295.00K,-2.32%
2015年1月7日,"3,643.79","3,620.92","3,671.19","3,601.70",320.19K,0.07%
2015年1月6日,"3,641.06","3,608.43","3,683.23","3,587.23",420.96K,-0.01%
2015年1月5日,"3,641.54","3,566.09","3,669.04","3,551.51",451.20K,3.05%
2014年12月31日,"3,533.70","3,462.39","3,542.34","3,452.50",345.94K,2.20%
2014年12月30日,"3,457.55","3,450.81","3,491.83","3,422.17",328.23K,0.06%
2014年12月29日,"3,455.45","3,502.18","3,524.28","3,405.84",425.02K,0.28%
2014年12月26日,"3,445.84","3,343.64","3,453.34","3,335.01",384.61K,3.31%
2014年12月25日,"3,335.42","3,254.48","3,335.78","3,226.32",309.80K,3.25%
2014年12月24日,"3,230.39","3,332.15","3,340.36","3,188.49",317.45K,-2.84%
2014年12月23日,"3,324.92","3,358.80","3,431.78","3,316.91",369.74K,-2.05%
2014年12月22日,"3,394.48","3,396.25","3,455.21","3,357.66",549.80K,0.33%
2014年12月19日,"3,383.17","3,345.63","3,397.18","3,280.92",411.21K,1.11%
2014年12月18日,"3,345.93","3,359.09","3,393.71","3,322.23",355.97K,-0.44%
2014年12月17日,"3,360.60","3,325.82","3,368.19","3,275.74",448.14K,1.73%
2014年12月16日,"3,303.40","3,221.36","3,303.40","3,207.69",358.12K,2.68%
2014年12月15日,"3,217.23","3,176.83","3,226.22","3,143.30",290.19K,0.75%
2014年12月12日,"3,193.23","3,182.92","3,239.45","3,167.93",301.07K,0.32%
2014年12月11日,"3,183.01","3,185.16","3,254.42","3,158.44",367.09K,-1.20%
2014年12月10日,"3,221.55","3,120.21","3,229.05","3,058.19",425.02K,3.69%
2014年12月9日,"3,106.91","3,233.10","3,387.83","3,074.52",632.88K,-4.49%
2014年12月8日,"3,252.88","3,108.27","3,270.88","3,075.70",484.46K,4.10%
2014年12月5日,"3,124.89","3,143.97","3,195.80","3,011.94",524.88K,0.66%
2014年12月4日,"3,104.35","2,975.40","3,104.89","2,968.88",426.81K,4.61%
2014年12月3日,"2,967.55","2,936.12","3,028.22","2,912.25",466.16K,1.49%
2014年12月2日,"2,923.94","2,807.34","2,944.51","2,804.29",361.47K,3.69%
2014年12月1日,"2,819.81","2,825.61","2,855.33","2,808.65",365.49K,0.39%
2014年11月28日,"2,808.82","2,753.93","2,809.54","2,740.37",375.32K,1.97%
2014年11月27日,"2,754.49","2,737.03","2,754.49","2,718.70",265.47K,1.16%
2014年11月26日,"2,723.02","2,695.26","2,723.36","2,690.31",243.96K,1.39%
2014年11月25日,"2,685.56","2,650.09","2,686.06","2,643.84",222.61K,1.37%
2014年11月24日,"2,649.26","2,614.16","2,667.67","2,602.94",279.84K,2.55%
2014年11月21日,"2,583.45","2,537.54","2,585.36","2,530.03",151.03K,1.83%
2014年11月20日,"2,537.10","2,528.78","2,545.47","2,522.84",106.15K,0.00%
2014年11月19日,"2,537.22","2,538.23","2,550.50","2,531.32",122.15K,-0.17%
2014年11月18日,"2,541.42","2,565.27","2,570.21","2,534.93",142.94K,-1.00%
2014年11月17日,"2,567.10","2,613.51","2,614.09","2,565.94",158.48K,-0.54%
2014年11月14日,"2,581.09","2,569.21","2,581.93","2,557.67",165.05K,0.05%
2014年11月13日,"2,579.75","2,597.39","2,607.52","2,567.46",219.82K,-0.56%
2014年11月12日,"2,594.32","2,545.40","2,594.32","2,539.60",184.69K,1.40%
2014年11月11日,"2,558.61","2,578.44","2,602.37","2,532.57",323.71K,-0.28%
2014年11月10日,"2,565.73","2,529.83","2,565.73","2,514.71",226.60K,2.54%
2014年11月7日,"2,502.15","2,508.76","2,541.55","2,489.42",208.76K,-0.16%
2014年11月6日,"2,506.07","2,505.17","2,510.99","2,482.98",149.65K,0.10%
2014年11月5日,"2,503.45","2,516.87","2,519.40","2,499.23",190.49K,-0.39%
2014年11月4日,"2,513.17","2,511.04","2,517.46","2,498.61",218.25K,0.02%
2014年11月3日,"2,512.55","2,515.82","2,524.17","2,502.06",205.80K,0.17%
2014年10月31日,"2,508.32","2,473.50","2,512.19","2,466.50",239.17K,1.60%
2014年10月30日,"2,468.93","2,450.36","2,474.38","2,443.76",189.63K,0.72%
2014年10月29日,"2,451.38","2,423.81","2,461.27","2,415.70",158.58K,1.44%
2014年10月28日,"2,416.65","2,373.16","2,416.77","2,373.16",101.52K,2.02%
2014年10月27日,"2,368.83","2,377.54","2,377.54","2,361.68",73.86K,-0.92%
2014年10月24日,"2,390.71","2,397.85","2,404.99","2,385.72",74.98K,-0.22%
2014年10月23日,"2,395.94","2,415.44","2,424.66","2,392.53",103.49K,-0.94%
2014年10月22日,"2,418.64","2,434.89","2,447.47","2,417.56",88.66K,-0.61%
2014年10月21日,"2,433.39","2,453.41","2,459.26","2,432.55",96.24K,-0.87%
2014年10月20日,"2,454.71","2,448.45","2,456.62","2,441.90",91.44K,0.53%
2014年10月17日,"2,441.73","2,443.22","2,456.11","2,410.40",132.76K,-0.11%
2014年10月16日,"2,444.39","2,448.97","2,480.30","2,441.82",158.17K,-0.79%
2014年10月15日,"2,463.87","2,444.54","2,465.50","2,431.19",135.80K,0.71%
2014年10月14日,"2,446.56","2,451.09","2,467.90","2,436.34",127.39K,-0.34%
2014年10月13日,"2,454.95","2,457.41","2,460.39","2,430.55",131.59K,-0.48%
2014年10月10日,"2,466.79","2,472.10","2,482.14","2,457.68",147.63K,-0.61%
2014年10月9日,"2,481.95","2,480.20","2,488.11","2,461.11",137.92K,0.14%
2014年10月8日,"2,478.38","2,460.87","2,478.38","2,445.27",121.95K,1.12%
2014年9月30日,"2,450.99","2,452.17","2,454.89","2,444.20",115.80K,0.13%
2014年9月29日,"2,447.80","2,443.91","2,453.66","2,435.61",123.40K,0.43%
2014年9月26日,"2,437.20","2,430.81","2,439.65","2,420.50",100.30K,0.01%
2014年9月25日,"2,436.97","2,453.42","2,462.67","2,429.59",138.66K,-0.20%
2014年9月24日,"2,441.86","2,391.42","2,443.98","2,387.07",142.71K,1.77%
2014年9月23日,"2,399.46","2,379.52","2,402.48","2,379.52",84.03K,0.86%
2014年9月22日,"2,378.92","2,419.33","2,419.33","2,374.11",102.24K,-1.91%
2014年9月19日,"2,425.21","2,409.31","2,430.15","2,402.31",101.81K,0.69%
2014年9月18日,"2,408.66","2,396.38","2,414.95","2,389.62",115.93K,0.31%
2014年9月17日,"2,401.33","2,395.36","2,405.37","2,379.09",125.27K,0.53%
2014年9月16日,"2,388.76","2,440.34","2,442.92","2,386.98",186.74K,-1.99%
2014年9月15日,"2,437.19","2,433.00","2,439.25","2,418.96",122.25K,-0.05%
2014年9月12日,"2,438.36","2,418.75","2,438.36","2,412.62",109.16K,0.62%
2014年9月11日,"2,423.45","2,430.68","2,461.47","2,417.27",132.98K,-0.37%
2014年9月10日,"2,432.43","2,435.59","2,437.08","2,422.65",109.18K,-0.52%
2014年9月9日,"2,445.22","2,452.23","2,454.89","2,437.08",118.19K,-0.16%
2014年9月5日,"2,449.26","2,433.17","2,450.63","2,427.99",133.55K,0.95%
2014年9月4日,"2,426.22","2,411.93","2,427.30","2,404.08",111.27K,0.72%
2014年9月3日,"2,408.84","2,389.69","2,414.26","2,389.68",129.73K,0.94%
2014年9月2日,"2,386.46","2,359.86","2,387.66","2,349.95",114.44K,1.32%
2014年9月1日,"2,355.32","2,340.93","2,355.55","2,338.53",77.32K,0.73%
2014年8月29日,"2,338.29","2,317.30","2,338.77","2,313.26",63.21K,1.17%
2014年8月28日,"2,311.28","2,328.06","2,336.36","2,309.64",70.49K,-0.70%
2014年8月27日,"2,327.59","2,323.79","2,336.74","2,322.89",67.68K,0.15%
2014年8月26日,"2,324.09","2,339.60","2,350.39","2,317.18",93.84K,-0.80%
2014年8月25日,"2,342.86","2,367.02","2,367.61","2,338.45",97.37K,-0.95%
2014年8月22日,"2,365.36","2,352.32","2,368.46","2,350.99",89.82K,0.47%
2014年8月21日,"2,354.24","2,365.73","2,367.46","2,333.30",100.69K,-0.50%
2014年8月20日,"2,366.14","2,371.65","2,375.47","2,360.84",101.29K,-0.36%
2014年8月19日,"2,374.77","2,378.89","2,379.47","2,358.97",115.85K,0.01%
2014年8月18日,"2,374.56","2,366.27","2,379.80","2,361.20",104.51K,0.59%
2014年8月15日,"2,360.64","2,337.99","2,366.90","2,333.12",93.59K,1.06%
2014年8月14日,"2,335.95","2,357.20","2,363.18","2,334.08",97.97K,-0.97%
2014年8月13日,"2,358.90","2,358.46","2,370.51","2,335.69",110.45K,0.08%
2014年8月12日,"2,357.05","2,361.17","2,361.17","2,344.72",91.82K,-0.35%
2014年8月11日,"2,365.35","2,338.01","2,367.00","2,337.01",91.60K,1.47%
2014年8月8日,"2,331.13","2,329.18","2,339.27","2,319.29",86.74K,0.16%
2014年8月7日,"2,327.46","2,363.61","2,369.20","2,326.27",116.73K,-1.51%
2014年8月6日,"2,363.22","2,358.21","2,371.67","2,334.33",116.34K,-0.26%
2014年8月5日,"2,369.35","2,376.80","2,380.77","2,353.80",111.86K,-0.26%
2014年8月4日,"2,375.62","2,336.63","2,375.62","2,332.14",116.71K,1.98%
2014年8月1日,"2,329.40","2,341.23","2,371.50","2,328.97",126.32K,-0.89%
2014年7月31日,"2,350.25","2,321.97","2,350.55","2,316.59",110.99K,1.22%
2014年7月30日,"2,322.01","2,324.69","2,339.04","2,316.06",123.02K,-0.40%
2014年7月29日,"2,331.37","2,326.04","2,342.77","2,316.22",134.27K,0.32%
2014年7月28日,"2,323.90","2,272.38","2,331.47","2,272.38",179.87K,2.81%
2014年7月25日,"2,260.45","2,243.07","2,260.89","2,239.07",98.97K,1.05%
2014年7月24日,"2,237.01","2,199.83","2,239.82","2,199.83",119.44K,1.78%
2014年7月23日,"2,197.83","2,191.39","2,210.28","2,190.55",84.21K,0.23%
2014年7月22日,"2,192.70","2,162.44","2,197.59","2,162.24",78.54K,1.22%
2014年7月21日,"2,166.30","2,164.22","2,171.94","2,158.95",54.17K,0.10%
2014年7月18日,"2,164.14","2,147.66","2,176.32","2,145.45",65.47K,0.33%
2014年7月17日,"2,157.07","2,166.83","2,166.93","2,147.08",59.45K,-0.64%
2014年7月16日,"2,170.87","2,172.82","2,183.25","2,166.77",81.56K,-0.19%
2014年7月15日,"2,174.98","2,170.09","2,176.27","2,165.21",71.82K,0.15%
2014年7月14日,"2,171.76","2,149.54","2,171.90","2,145.28",66.16K,1.11%
2014年7月11日,"2,148.01","2,136.32","2,154.74","2,134.80",61.37K,0.24%
2014年7月10日,"2,142.85","2,146.60","2,151.77","2,139.52",55.73K,-0.27%
2014年7月9日,"2,148.71","2,178.14","2,178.51","2,148.26",62.02K,-1.46%
2014年7月8日,"2,180.47","2,174.83","2,180.78","2,163.36",50.74K,0.19%
2014年7月7日,"2,176.29","2,178.55","2,186.20","2,171.08",50.24K,-0.11%
2014年7月4日,"2,178.70","2,180.45","2,183.80","2,174.07",52.85K,-0.07%
2014年7月3日,"2,180.19","2,169.00","2,184.96","2,164.84",63.69K,0.43%
2014年7月2日,"2,170.87","2,164.00","2,171.51","2,155.61",59.69K,0.29%
2014年7月1日,"2,164.56","2,169.20","2,171.15","2,157.13",53.32K,-0.03%
2014年6月30日,"2,165.12","2,152.31","2,168.22","2,152.31",54.30K,0.69%
2014年6月27日,"2,150.26","2,146.37","2,159.53","2,138.93",52.72K,0.05%
2014年6月26日,"2,149.08","2,135.16","2,151.11","2,134.89",44.35K,0.74%
2014年6月25日,"2,133.37","2,141.73","2,141.73","2,126.03",37.67K,-0.53%
2014年6月24日,"2,144.82","2,131.69","2,145.21","2,130.29",40.16K,0.50%
2014年6月23日,"2,134.11","2,137.93","2,147.23","2,132.45",41.18K,-0.12%
2014年6月20日,"2,136.73","2,124.96","2,137.03","2,120.81",42.39K,0.46%
2014年6月19日,"2,126.91","2,161.43","2,166.41","2,119.50",53.16K,-1.54%
2014年6月18日,"2,160.24","2,169.25","2,172.55","2,158.50",49.46K,-0.43%
2014年6月17日,"2,169.67","2,185.68","2,185.68","2,168.45",49.93K,-1.01%
2014年6月16日,"2,191.86","2,176.44","2,196.34","2,174.28",63.30K,0.72%
2014年6月13日,"2,176.24","2,150.99","2,183.64","2,150.57",59.25K,1.06%
2014年6月12日,"2,153.41","2,156.76","2,160.99","2,148.41",43.03K,-0.34%
2014年6月11日,"2,160.77","2,156.15","2,163.61","2,152.08",42.56K,-0.02%
2014年6月10日,"2,161.27","2,138.67","2,161.53","2,132.45",50.51K,1.26%
2014年6月9日,"2,134.28","2,128.22","2,153.90","2,126.66",39.31K,-0.02%
2014年6月6日,"2,134.72","2,149.21","2,149.78","2,123.98",35.74K,-0.74%
2014年6月5日,"2,150.60","2,126.61","2,150.93","2,123.52",36.48K,1.05%
2014年6月4日,"2,128.27","2,149.41","2,149.45","2,117.31",41.82K,-1.01%
2014年6月3日,"2,149.92","2,157.64","2,168.99","2,149.29",41.98K,-0.30%
2014年5月30日,"2,156.46","2,156.38","2,166.91","2,146.22",43.92K,0.06%
2014年5月29日,"2,155.16","2,171.26","2,178.09","2,154.93",44.89K,-0.65%
2014年5月28日,"2,169.35","2,147.47","2,171.17","2,142.01",50.06K,1.03%
2014年5月27日,"2,147.28","2,154.39","2,160.03","2,145.75",35.90K,-0.40%
2014年5月26日,"2,155.98","2,161.89","2,165.42","2,147.45",39.55K,0.35%
2014年5月23日,"2,148.41","2,130.78","2,148.58","2,128.66",37.62K,0.82%
2014年5月22日,"2,130.87","2,134.09","2,160.91","2,128.86",46.25K,-0.24%
2014年5月21日,"2,135.91","2,106.76","2,136.10","2,096.51",38.95K,0.95%
2014年5月20日,"2,115.77","2,124.71","2,131.57","2,110.72",37.30K,0.03%
2014年5月19日,"2,115.14","2,139.36","2,139.36","2,105.71",42.89K,-1.44%
2014年5月16日,"2,145.95","2,143.93","2,150.50","2,132.19",42.25K,0.09%
2014年5月15日,"2,144.08","2,169.28","2,171.45","2,142.34",46.73K,-1.30%
2014年5月14日,"2,172.37","2,175.09","2,184.22","2,169.00",48.51K,-0.11%
2014年5月13日,"2,174.85","2,180.06","2,185.05","2,167.77",64.91K,-0.24%
2014年5月12日,"2,180.05","2,150.31","2,184.33","2,139.48",83.47K,2.16%
2014年5月9日,"2,133.91","2,138.84","2,141.56","2,120.59",49.18K,-0.07%
2014年5月8日,"2,135.50","2,132.04","2,168.21","2,128.32",48.33K,-0.09%
2014年5月7日,"2,137.32","2,151.47","2,153.72","2,136.99",44.61K,-0.93%
2014年5月6日,"2,157.33","2,151.39","2,173.62","2,150.11",48.09K,0.04%
2014年5月5日,"2,156.47","2,152.59","2,161.70","2,131.23",49.34K,-0.10%
2014年4月30日,"2,158.66","2,158.76","2,164.18","2,153.12",45.34K,0.01%
2014年4月29日,"2,158.47","2,134.41","2,159.38","2,131.78",48.21K,1.10%
2014年4月28日,"2,134.97","2,165.77","2,171.39","2,132.70",60.49K,-1.52%
2014年4月25日,"2,167.83","2,195.82","2,201.71","2,167.64",60.25K,-1.03%
2014年4月24日,"2,190.47","2,192.77","2,209.45","2,186.76",45.06K,-0.19%
2014年4月23日,"2,194.67","2,191.23","2,205.59","2,187.39",47.76K,-0.10%
2014年4月22日,"2,196.80","2,184.02","2,196.85","2,165.07",57.10K,0.44%
2014年4月21日,"2,187.25","2,209.94","2,231.71","2,186.76",56.28K,-1.67%
2014年4月18日,"2,224.48","2,215.88","2,228.77","2,203.05",50.76K,-0.01%
2014年4月17日,"2,224.80","2,238.78","2,241.62","2,221.95",48.33K,-0.35%
2014年4月16日,"2,232.53","2,223.47","2,245.32","2,221.15",51.68K,0.14%
2014年4月15日,"2,229.46","2,261.41","2,261.47","2,225.68",68.22K,-1.73%
2014年4月14日,"2,268.61","2,267.94","2,275.83","2,255.46",62.27K,-0.09%
